bac_type,bac_type_id,bac_type_name,extracted_at,extraction_phase,field_of_study,final_merge_timestamp,governorate,institution,ramz_code,ramz_id,ramz_link,score_2011,score_2012,score_2013,score_2014,score_2015,score_2016,score_2017,score_2018,score_2019,score_2020,score_2021,score_2022,score_2023,score_2024,scores_corrected_at,seven_percent,specialization_code_detailed,study_duration,table_criteria,table_institution,table_location,table_specialization,table_university,university,university_id,university_name
,3,علوم تجريبية,2025-07-11T18:42:34.383794,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",11103,311103,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=311103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0473,117.7197,117.8183,106.7199,130.8056,118.6273,2025-07-11T23:16:00.254307,نعم,,سنوات,FG+F,كلية الآداب والفنون والإنسانيات بمنوبة,تونس,الإجازة في الفرنسية,جامعة منوبة,,02,جامعة منوبة
,5,العلوم التقنية,2025-07-11T18:42:34.717594,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10363,510363,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=510363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8079,97.6966,104.9429,92.0391,122.425,86.5951,2025-07-11T23:16:03.384170,نعم,,سنوات,FG+(AR+ANG+F)/3,المعهد العالي للتوثيق بتونس,تونس,الإجازة في التوثيق وعلوم المكتبات والأرشيف,جامعة منوبة,,02,جامعة منوبة
,2,رياضيات,2025-07-11T18:42:34.508476,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10505,210505,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210505,129.225,129.9,128.475,139.6618,0.0,0.0,0.0,0.0,110.8199,106.2098,126.8646,132.3537,113.4414,116.4695,2025-07-11T23:16:07.176504,نعم,,سنوات,FG+M,كلية العلوم بتونس,تونس,الاٍجازة في الرياضيات التطبيقية,جامعة تونس المنار,,03,جامعة تونس المنار
,3,علوم تجريبية,2025-07-11T18:42:34.573375,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",12101,312101,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=312101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.1467,118.0317,109.0957,119.3425,102.8056,124.0291,2025-07-11T23:16:11.084397,نعم,,سنوات,FG+AR,المعهد العالي للعلوم الإنسانية بتونس,تونس,الإجازة في العربية,جامعة تونس المنار,,03,جامعة تونس المنار
,3,علوم تجريبية,2025-07-11T18:42:34.832223,detailed,الثقافة والفنون الجميلة والفنون والحرف : الثقافة والفنون الجميلة والفنون والحرف,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",11208,311208,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=311208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.697,125.9551,131.805,127.6564,122.9751,122.8093,2025-07-11T23:16:15.276909,نعم,,سنوات,FG+PH,المدرسة العليا لعلوم و تكنولوجيات التصميم,تونس,الاجازة في تصميم المنتوج,جامعة منوبة,,02,جامعة منوبة
,1,آداب,2025-07-11T18:42:34.462316,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10192,110192,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=110192,0.0,0.0,0.0,133.1083,0.0,0.0,128.9033,136.775,138.47,130.6,155.9925,150.585,144.0325,150.6825,2025-07-11T23:16:19.230278,نعم,,سنوات,FG+(AR+2ANG+F)/4,المعهد التحضيري للدراسات الأدبية والعلوم الإنسانية بتونس,تونس,المرحلة التحضيرية للغات والآداب:انقليزية,جامعة تونس,,01,جامعة تونس
,3,علوم تجريبية,2025-07-11T18:42:34.887087,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",20509,320509,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=320509,113.1,98.525,100.125,97.85,105.025,106.65,108.3375,99.938,108.3001,102.1686,111.5812,103.2319,108.79,107.995,2025-07-11T23:16:22.813232,نعم,,سنوات,FG+SVT,كلية العلوم ببنزرت,بنزرت,الإجازة في علوم الأحياء,جامعة قرطاج,,04,جامعة  قرطاج
,4,إقتصاد وتصرف,2025-07-11T18:42:50.659010,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",11190,411190,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=411190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.8625,69.1384,85.0936,90.2976,79.0751,84.9975,2025-07-11T23:16:25.991895,نعم,,سنوات,FG+(2AR+ANG+F)/4,كلية الآداب والفنون والإنسانيات بمنوبة,تونس,المرحلة التحضيرية للغات والآداب:عربية,جامعة منوبة,,02,جامعة منوبة
,6,علوم الإعلامية,2025-07-11T18:42:50.647966,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",20311,620311,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=620311,120.405,106.345,95.9825,102.72,104.5925,108.2275,104.0725,96.8275,112.9725,112.4704,130.9734,133.2975,140.295,138.075,2025-07-11T23:16:29.075710,نعم,,سنوات,FG+(M+Algo)/2,المعهد العالي للتصرف ببنزرت,بنزرت,الإجازة في إعلامية التـصـرف,جامعة قرطاج,,04,جامعة  قرطاج
,1,آداب,2025-07-11T18:42:50.820605,detailed,علوم الصحة والطب وطب الأسنان والصيدلة : علوم الصحة والطب وطب الأسنان والصيدلة,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",11797,111797,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=111797,85.0415,104.75,104.7798,93.2505,100.775,107.7758,91.0552,99.27,119.8828,125.615,111.4634,133.185,101.125,138.725,2025-07-11T23:16:32.184966,نعم,,سنوات,FG+SVT,المعهد العالي لعلوم التمريض بتونس,تونس,الإجازة في علوم التمريض,جامعة تونس المنار,,03,جامعة تونس المنار
,3,علوم تجريبية,2025-07-11T18:42:50.644096,detailed,العلوم الإقتصادية وعلوم التصرف : العلوم الإقتصادية وعلوم التصرف,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",22318,322318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=322318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.6211,136.085,129.555,134.975,132.125,2025-07-11T23:16:35.303028,نعم,,سنوات,FG+M,كلية العلوم الإقتصادية والتصرف بنابل,نابل,الإجازة في علوم التصرف,جامعة قرطاج,,04,جامعة  قرطاج
,1,آداب,2025-07-11T18:42:50.629825,detailed,الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",22103,122103,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=122103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0417,80.7466,75.3918,68.3999,74.1566,2025-07-11T23:16:38.292614,نعم,,سنوات,FG+F,المعهد العالي للغات بنابل,نابل,الإجازة في الفرنسية,جامعة قرطاج,,04,جامعة  قرطاج
,5,العلوم التقنية,2025-07-11T18:42:51.194199,detailed,العلوم الإقتصادية وعلوم التصرف : العلوم الإقتصادية وعلوم التصرف,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",13318,513318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=513318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.45,141.58,159.216,104.7993,160.48,133.4504,2025-07-11T23:16:42.227217,نعم,,سنوات,FG+M,كلية العلوم الإقتصادية والتصرف بتونس,تونس,الإجازة في علوم التصرف,جامعة تونس المنار,,03,جامعة تونس المنار
,3,علوم تجريبية,2025-07-11T18:42:50.598685,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",12512,312512,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=312512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.4576,81.2851,78.9699,82.9366,80.8776,84.3653,2025-07-11T23:16:45.927685,نعم,,سنوات,FG+SVT,المعهد العالي لعلوم و تكنولوجيات البيئة ببرج السدرية,تونس,الإجازة في علوم الأحياء و المحيط,جامعة قرطاج,,04,جامعة  قرطاج
,6,علوم الإعلامية,2025-07-11T18:42:50.614135,detailed,الهندسة المعمارية والمراحل التحضيرية العلمية : الهندسة المعمارية والمراحل التحضيرية العلمية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",13522,613522,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=613522,131.2783,129.605,116.2175,131.7925,139.2075,140.02,136.2875,108.405,148.1175,154.03,185.29,142.19,164.73,178.665,2025-07-11T23:16:50.501980,نعم,,سنوات,FG+(M+SP)/2,المعهد التحضيري للدراسات الهندسية بالمنار,تونس,مرحلة تحضيرية علمية,جامعة تونس المنار,,03,جامعة تونس المنار
,3,علوم تجريبية,2025-07-11T18:42:50.819607,detailed,الهندسة المعمارية والمراحل التحضيرية العلمية : الهندسة المعمارية والمراحل التحضيرية العلمية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",11518,311518,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=311518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.35,2025-07-11T23:16:53.584970,نعم,,سنوات,FG+(M+SP+Info)/3,المعهد العالي للهندسة الرقمية بتونس,تونس,مرحلة تحضيرية مندمجة,جامعة تونس,,01,جامعة تونس
,5,العلوم التقنية,2025-07-11T18:42:50.802608,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10123,510123,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=510123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.425,0.0,83.5758,85.5066,103.23,111.775,2025-07-11T23:16:56.736742,نعم,,سنوات,FG+F,كلية العلوم الإنسانية والإجتماعية بتونس,تونس,الإجازة في التاريخ,جامعة تونس,,01,جامعة تونس
,5,العلوم التقنية,2025-07-11T18:43:05.796142,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",20311,520311,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=520311,102.705,105.7,119.7598,112.8369,112.75,111.3389,101.355,110.525,128.625,135.585,172.6392,156.2093,160.7622,164.7479,2025-07-11T23:17:00.907205,نعم,,سنوات,FG+(M+Info)/2,المعهد العالي للتصرف ببنزرت,بنزرت,الإجازة في إعلامية التـصـرف,جامعة قرطاج,,04,جامعة  قرطاج
,2,رياضيات,2025-07-11T18:43:07.084147,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10502,210502,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210502,136.175,145.8945,146.2958,146.3225,156.22,121.873,115.025,112.925,102.661,115.1927,117.8819,114.3402,123.4459,122.1512,2025-07-11T23:17:04.176944,نعم,,سنوات,FG+(M+SP)/2,كلية العلوم بتونس,تونس,الإجازة في الفيزياء و الكيمياء,جامعة تونس المنار,,03,جامعة تونس المنار
,2,رياضيات,2025-07-11T18:43:07.316136,detailed,الثقافة والفنون الجميلة والفنون والحرف : الثقافة والفنون الجميلة والفنون والحرف,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",22202,222202,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=222202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9252,93.5,99.1034,88.81,97.2984,2025-07-11T23:17:07.952498,نعم,,سنوات,FG+PH,المعهد العالى للفنون الجميلة بنابل,نابل,الإجازة في الفنون التشكيلية,جامعة قرطاج,,04,جامعة  قرطاج
,2,رياضيات,2025-07-11T18:43:05.861246,detailed,الثقافة والفنون الجميلة والفنون والحرف : الثقافة والفنون الجميلة والفنون والحرف,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10622,210622,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210622,99.775,99.35,105.0,106.525,105.725,106.05,91.5165,96.65,120.5248,93.5342,117.2416,123.9702,125.659,123.6313,2025-07-11T23:17:11.067223,نعم,,سنوات,FG+Inf,المعهد العالي لفنون الملتميديا بمنوبة,تونس,الإجازة في الفنون و الوسائط,جامعة منوبة,,02,جامعة منوبة
,2,رياضيات,2025-07-11T18:43:05.717221,detailed,العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10568,210568,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=210568,145.627,130.0585,129.7643,135.6225,143.2998,139.314,123.585,123.7188,138.2244,121.6911,143.0144,136.2913,143.4888,129.3434,2025-07-11T23:17:14.143439,نعم,,سنوات,FG+(M+SP+Info)/3,المعهد العالي لتكنولوجيات البيئة والعمران والبنيان,تونس,الإجازة في الهندسـة المدنية,جامعة قرطاج,,04,جامعة  قرطاج
,2,رياضيات,2025-07-11T18:43:06.080170,detailed,العلوم الفلاحية والبيوتكنولوجيا والبيئة : العلوم الفلاحية والبيوتكنولوجيا والبيئة,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",20846,220846,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=220846,76.2501,69.2252,71.9666,74.1835,75.0666,83.4999,83.2252,83.5,0.0,0.0,101.7533,85.3466,104.33,0.0,2025-07-11T23:17:17.766446,نعم,,سنوات,FG+(SP+SVT)/2,المعهد العالي لعلوم البحار ببنزرت,بنزرت,الإجازة في علوم البحار,جامعة قرطاج,,04,جامعة  قرطاج
,1,آداب,2025-07-11T18:43:05.794124,detailed,العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,2025-07-11T18:47:51.763190,,"العنوان :
الهاتف :",10355,110355,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=110355,93.35,95.475,96.15,89.95,99.55,95.9,93.8002,92.0,107.81,103.695,110.74,109.19,105.05,109.835,2025-07-11T23:17:20.813552,نعم,,سنوات,FG+(HG+PH)/2,المعهد الوطني للشغل والدراسات الإجتماعية بتونس,تونس,الإجازة في الخدمة الاجتماعية,جامعة قرطاج,,04,جامعة  قرطاج
